OBJECTID,CREATION_DT,RECORDATION_DT,NARRATIVE,EXPIRATION_DT,STATUS,SQUARE,SUFFIX,LOT,LOT_TYPE,COMPUTED_AREA_SF,SURVEYED_AREA_SF,MAR_ID,IS_REAR_OF,BLDG_NUM,BLDG_NUM_EXT,BLDG_NUM_END_RANGE,BLDG_EXT_END_RANGE,QUADRANT,ZIP5,ZIP4,RECORD_AREA_SF,CONV_TOLERANCE_TYPE,CONV_TOLERANCE_VALUE,CONV_TOLERANCE_RESOLUTION,RECORDLOTSPLYID,PARCELSPLYID,SQUAREPLYID,OF_LOT_SEQ,BOOK_NUM,PAGE_NUM,UNDERLIES_CONDO,CONDO_BOOK_NUM,CONDO_PAGE_NUM,KILL_DT,SSL,COL,CONDOLOT,CONDO_REGIME_NUM,AREA,LEN,SHAPE_Length,SHAPE_Area
3880963,2006/09/09 00:00:00+00,,DELIVERY 10,,1,4055,,0210,1,3322,,,,,,,,,,,3298,1,,,,,,0,105,61,1,113,39,,4055    0210,Y,Y,9999,,,103.306436039371,510.426043772513
3880964,2006/09/09 00:00:00+00,,DELIVERY 10,,1,4055,,0054,1,3190,,,,,,,,,,,3258,1,,,,,,0,12,82,1,104,45,,4055    0054,Y,Y,9999,,,134.162781047805,490.240365147516
3880965,2022/04/06 00:00:00+00,2021/07/26 00:00:00+00,,,1,4055,,0252,1,3862,,,,,,,,,,,3808,,,,,,,0,218,178,1,118,26,,4055    0252,Y,Y,9999,,,115.768721974697,593.369169165374
3880966,2017/09/21 00:00:00+00,2016/08/25 00:00:00+00,,,1,4055,,0244,1,2728,,,,,,,,,,,2703,,,,,,,0,211,114,1,124,35,,4055    0244,Y,Y,9999,,,141.389337589222,419.208134235124
3880967,2017/09/21 00:00:00+00,2016/08/25 00:00:00+00,,,1,4055,,0243,1,2983,,,,,,,,,,,2721,,,,,,,0,211,114,1,124,36,,4055    0243,Y,Y,9999,,,131.491973821103,458.366057375194
3880968,2018/02/06 00:00:00+00,2018/01/10 00:00:00+00,,,1,4055,,0249,1,3240,,,,,,,,,,,3254,,,,,,,0,213,118,1,100,50,,4055    0249,Y,Y,9999,,,102.48681436695,497.868862070788
3880969,2006/09/09 00:00:00+00,,DELIVERY 10,,1,4057,,0179,1,2724,,,,,,,,,,,2703,1,,,,,,0,103,27,1,110,43,,4057    0179,Y,Y,9999,,,89.5047705209283,418.565077461072
3880970,2019/02/22 00:00:00+00,2017/01/30 00:00:00+00,,,1,4055,,0247,1,2413,,,,,,,,,,,2410,,,,,,,0,212,35,1,105,1,,4055    0247,Y,Y,9999,,,97.1261305178057,370.847507607748
3880971,2019/05/15 00:00:00+00,2018/11/28 00:00:00+00,,,1,3533,,0187,1,1764,,,,,,,,,,,1764,1,,,,,,1,214,158,1,106,39,,3533    0187,Y,Y,9999,,,91.0845002029115,271.153287435155
3880972,2006/09/09 00:00:00+00,,DELIVERY 11,,1,3533,,0093,1,1836,,,,,,,,,,,1836,1,,,,,,0,SUB,31,1,104,1,,3533    0093,Y,Y,9999,,,94.2269001085161,282.220781981658
3880973,2006/09/09 00:00:00+00,,DELIVERY 11,,1,3533,,0176,1,1386,,,,,,,,,,,1386,1,,,,,,0,SUB,128,1,108,47,,3533    0176,Y,Y,9999,,,74.5798001588431,213.003392159471
3880974,2006/09/09 00:00:00+00,,DELIVERY 11,,1,3560,,0010,1,4554,,,,,,,,,,,4554,1,,,,,,0,SUB,21,1,106,46,,3560    0010,Y,Y,9999,,,130.7114000383,700.015806318466
3880975,2021/07/14 00:00:00+00,2020/12/14 00:00:00+00,,,1,3562,,0078,1,2400,,,,,,,,,,,2400,,,,,,,0,217,177,1,122,5,,3562    0078,Y,Y,9999,,,97.1096000015081,368.890440213882
3880976,2006/09/09 00:00:00+00,,DELIVERY 11,,1,3562,,0006,1,2071,,,,,,,,,,,,1,,,,,,0,COUNTY,65,1,101,49,,3562    0006,Y,Y,9999,,,96.3410000084778,318.327218443734
3880977,2006/09/09 00:00:00+00,,DELIVERY 11,,1,3562,,0035,1,2400,,,,,,,,,,,2400,1,,,,,,0,COUNTY,65,1,110,21,,3562    0035,Y,Y,9999,,,97.1099000019665,368.893339390397
3880978,2006/09/09 00:00:00+00,,DELIVERY 11,,1,3562,,0022,1,2000,,,,,,,,,,,,1,,,,,,0,COUNTY,65,1,100,39,,3562    0022,Y,Y,9999,,,94.2211000152942,307.414147887308
3880979,2006/09/09 00:00:00+00,,DELIVERY 11,,1,3563,,0117,1,1536,,,,,,,,,,,1536,1,,,,,,0,SUB,73,1,105,27,,3563    0117,Y,Y,9999,,,90.5710744300894,236.013084092119
3880980,2006/09/09 00:00:00+00,,DELIVERY 11,,1,3562,,0053,1,2707,,,,,,,,,,,2707,1,,,,,,0,SUB,71,1,122,9,,3562    0053,Y,Y,9999,,,134.81310001349,416.147452578141
3880981,2021/07/14 00:00:00+00,2020/12/14 00:00:00+00,,,1,3562,,0077,1,2400,,,,,,,,,,,2400,,,,,,,0,217,177,1,122,5,,3562    0077,Y,Y,9999,,,97.1099000041934,368.894824339314
3880982,2006/09/09 00:00:00+00,,DELIVERY 11,,1,3563,,0109,1,1705,,,,,,,,,,,1705,1,,,,,,0,SUB,136,1,107,20,,3563    0109,Y,Y,9999,,,91.6467000182646,262.071123985729
3880983,2006/09/09 00:00:00+00,,DELIVERY 11,,1,3563,,0107,1,2638,,,,,,,,,,,2638,1,,,,,,0,SUB,136,1,119,1,,3563    0107,Y,Y,9999,,,134.455600021213,405.373986523638
3880984,2006/09/09 00:00:00+00,,DELIVERY 10,,1,4060,,0259,1,2829,,,,,,,,,,,2814,1,,,,,,0,100,82,1,102,39,,4060    0259,Y,Y,9999,,,85.9943870464168,434.654445757879
3880985,2006/09/09 00:00:00+00,,DELIVERY 10,,1,4061,,0147,1,2635,,,,,,,,,,,2635,1,,,,,,0,107,12,1,116,46,,4061    0147,Y,Y,9999,,,86.5977929181362,404.886095789958
3880986,2006/09/09 00:00:00+00,,DELIVERY 10,,1,4061,,0165,1,3115,,,,,,,,,,,2865,1,,,,,,0,107,26,1,111,48,,4061    0165,Y,Y,9999,,,97.5048159867069,478.607324438553
3880987,2006/09/09 00:00:00+00,,DELIVERY 10,,1,4061,,0123,1,1415,,,,,,,,,,,1415,1,,,,,,0,72,8,1,115,21,,4061    0123,Y,Y,9999,,,75.021905227621,217.447854090341
3880988,2006/09/09 00:00:00+00,,DELIVERY 10,,1,4061,,0142,1,2638,,,,,,,,,,,2638,1,,,,,,0,107,12,1,125,45,,4061    0142,Y,Y,9999,,,86.6536060959716,405.2303307526
3880989,2006/09/09 00:00:00+00,,DELIVERY 10,,1,4060,,0261,1,3539,,,,,,,,,,,3536,1,,,,,,0,100,82,1,111,15,,4060    0261,Y,Y,9999,,,93.9539545115085,543.750989229229
3880990,2006/09/09 00:00:00+00,,DELIVERY 10,,1,4061,,0143,1,2624,,,,,,,,,,,2624,1,,,,,,0,107,12,1,100,8,,4061    0143,Y,Y,9999,,,86.35329180012,403.190327900644
3880991,2006/09/09 00:00:00+00,,DELIVERY 7,,1,2826,,0071,1,2070,,,,,,,,,,,2070,1,,,,,,0,SUB,35,1,109,21,,2826    0071,Y,Y,9999,,,104.467305963811,318.314023908032
3880992,2006/09/09 00:00:00+00,,DELIVERY 7,,1,2826,,0085,1,1800,,,,,,,,,,,1800,1,,,,,,0,SUB,35,1,104,46,,2826    0085,Y,Y,9999,,,92.4169050346266,276.793845674715
3880993,2006/09/09 00:00:00+00,,DELIVERY 7,,1,2826,,0096,1,3215,,,,,,,,,,,3216,1,,,,,,0,SUB,33,1,102,43,,2826    0096,Y,Y,9999,,,92.1242216174041,494.445832157938
3880994,2006/09/09 00:00:00+00,,DELIVERY 6,,1,2827,S,0116,1,1800,,,,,,,,,,,1800,1,,,,,,0,SUB,153,1,111,37,,2827S   0116,Y,Y,9999,,,84.9500053641212,276.738636604375
3880995,2006/09/09 00:00:00+00,,DELIVERY 6,,1,2827,S,0118,1,1815,,,,,,,,,,,1815,1,,,,,,0,SUB,153,1,101,48,,2827S   0118,Y,Y,9999,,,86.9432356411196,279.102258240227
3880996,2006/09/09 00:00:00+00,,DELIVERY 6,,1,2827,S,0140,1,1694,,,,,,,,,,,1694,1,,,,,,0,SUB,162,1,105,33,,2827S   0140,Y,Y,9999,,,82.2074467795616,260.524156170863
3880997,2006/09/09 00:00:00+00,,DELIVERY 7,,1,2861,,0035,1,2378,,,,,,,,,,,2378,1,,,,,,0,COUNTY,138,1,106,42,,2861    0035,Y,Y,9999,,,125.115507294114,365.502013833893
3880998,2006/09/09 00:00:00+00,,DELIVERY 7,,1,2863,,0051,1,1358,,,,,,,,,,,1358,1,,,,,,0,SUB,23,1,111,36,,2863    0051,Y,Y,9999,,,85.8275911763515,208.700471290106
3880999,2006/09/09 00:00:00+00,,DELIVERY 7,,1,2865,,0140,1,2020,,,,,,,,,,,2020,1,,,,,,0,SUB,94,1,180,1,,2865    0140,Y,Y,9999,,,94.7543044056088,310.527457487449
3881000,2006/09/09 00:00:00+00,,DELIVERY 6,,1,2828,,0152,1,1651,,,,,,,,,,,1651,1,,,,,,0,SUB,138,1,104,7,,2828    0152,Y,Y,9999,,,91.2369113532924,253.969267045146
3881001,2006/09/09 00:00:00+00,,DELIVERY 6,,1,2829,,0146,1,2367,,,,,,,,,,,2367,1,,,,,,0,SUB,184,1,103,35,,2829    0146,Y,Y,9999,,,124.244206438628,364.014449367381
3881002,2006/09/09 00:00:00+00,,DELIVERY 6,,1,2829,,0137,1,2124,,,,,,,,,,,2124,1,,,,,,0,SUB,128,1,102,45,,2829    0137,Y,Y,9999,,,124.244906470963,326.555352279792
3881003,2017/10/25 00:00:00+00,2017/09/13 00:00:00+00,,,1,2829,,0170,1,2556,,,,,,,,,,,2556,,,,,,,0,213,24,1,101,34,,2829    0170,Y,Y,9999,,,125.288206264342,393.025329791876
3881004,2006/09/09 00:00:00+00,,DELIVERY 9,,1,2909,,0042,1,2603,,,,,,,,,,,2603,1,,,,,,0,SUB,175,1,102,2,,2909    0042,Y,Y,9999,,,135.773905453849,400.34288580072
3881005,2006/09/09 00:00:00+00,,DELIVERY 11,,1,3563,,0084,1,2321,,,,,,,,,,,2321,1,,,,,,0,SUB,178,1,107,5,,3563    0084,Y,Y,9999,,,132.846800011071,356.686524070465
3881006,2006/09/09 00:00:00+00,,DELIVERY 11,,1,3567,,0039,1,1541,,,,,,,,,,,1541,1,,,,,,0,SUB,25,1,110,7,,3567    0039,Y,Y,9999,,,85.7104000066233,236.847360582833
3881007,2006/09/09 00:00:00+00,,DELIVERY 11,,1,3563,,0101,1,1425,,,,,,,,,,,1425,1,,,,,,0,SUB,17,1,120,17,,3563    0101,Y,Y,9999,,,66.6954000025631,218.984943281995
3881008,2019/02/22 00:00:00+00,2017/01/30 00:00:00+00,,,1,4055,,0250,1,1786,,,,,,,,,,,1786,,,,,,,0,217,198,1,120,26,,4055    0250,Y,Y,9999,,,101.84475520323,274.435639614129
3881009,2006/09/09 00:00:00+00,,DELIVERY 10,,1,4057,,0134,1,1415,,,,,,,,,,,1433,1,,,,,,0,83,43,1,107,24,,4057    0134,Y,Y,9999,,,76.4811612562384,217.436442799641
3881010,2006/09/09 00:00:00+00,,DELIVERY 10,,1,4057,,0190,1,2739,,,,,,,,,,,2705,1,,,,,,0,105,160,1,112,22,,4057    0190,Y,Y,9999,,,89.5859375253183,420.903397581387
3881011,2021/07/13 00:00:00+00,2020/12/10 00:00:00+00,,,1,4057,,0217,1,2736,,,,,,,,,,,2703,,,,,,,0,217,173,1,114,27,,4057    0217,Y,Y,9999,,,89.7862264352034,420.397384243663
3881012,2006/09/09 00:00:00+00,,DELIVERY 10,,1,3569,,0057,1,1575,,,,,,,,,,,1575,1,,,,,,0,SUB,125,1,103,26,,3569    0057,Y,Y,9999,,,81.2800000258766,242.06704402208
3881013,2017/01/17 00:00:00+00,2017/12/19 00:00:00+00,,,1,3569,,0072,1,1843,,,,,,,,,,,1843,1,,,,,,0,213,99,1,106,26,,3569     0072,Y,Y,9999,,,75.6002000266407,283.28456658401
3881014,2017/09/21 00:00:00+00,2017/02/28 00:00:00+00,,,1,4057,,0215,1,1832,,,,,,,,,,,1800,,,,,,,0,212,46,1,120,46,,4057    0215,Y,Y,9999,,,81.24124551833,281.499983490347
3881015,2022/02/08 00:00:00+00,2022/01/24 00:00:00+00,,,1,4057,,0220,1,1862,,,,,,,,,,,1878,1,,,,,,0,219,100,1,127,28,,4057    0220,Y,Y,9999,,,80.6618161434037,286.192299832868
3881016,2006/09/09 00:00:00+00,,DELIVERY 10,,1,4059,,0206,1,1140,,,,,,,,,,,1140,1,,,,,,0,72,49,1,94,27,,4059    0206,Y,Y,9999,,,67.8855547090268,175.08934915428
3881017,2006/09/09 00:00:00+00,,DELIVERY 10,,1,4059,,0205,1,1152,,,,,,,,,,,1152,1,,,,,,0,72,49,1,94,27,,4059    0205,Y,Y,9999,,,69.0369210482849,177.006244584346
3881018,2006/09/09 00:00:00+00,,DELIVERY 10,,1,4059,,0274,1,1589,,,,,,,,,,,1589,1,,,,,,0,79,29,1,125,18,,4059    0274,Y,Y,,,,84.3420290019156,244.211857412502
3881019,2022/03/29 00:00:00+00,2021/07/12 00:00:00+00,,,1,4059,,0282,1,2304,,,,,,,,,,,2304,1,,,,,,0,218,158,1,119,33,,4059    0282,Y,Y,,,,81.5690783835131,354.031531116077
3881020,2006/09/09 00:00:00+00,,DELIVERY 10,,1,4059,,0233,1,1526,,,,,,,,,,,1530,1,,,,,,0,72,49,1,111,12,,4059    0233,Y,Y,,,,80.7087221997266,234.53409183068
3881021,2017/01/17 00:00:00+00,2017/12/19 00:00:00+00,,,1,3569,,0069,1,2512,,,,,,,,,,,2511,1,,,,,,0,213,99,1,106,26,,3569     0069,Y,Y,9999,,,83.0706000302261,385.996329610637
3881022,2017/01/17 00:00:00+00,2017/12/19 00:00:00+00,,,1,3569,,0070,1,1838,,,,,,,,,,,1838,1,,,,,,0,213,99,1,106,26,,3569     0070,Y,Y,9999,,,75.5361000331787,282.404112349671
3881023,2017/01/17 00:00:00+00,2017/12/19 00:00:00+00,,,1,3569,,0071,1,1838,,,,,,,,,,,1838,1,,,,,,0,213,99,1,106,26,,3569     0071,Y,Y,9999,,,75.5361000280168,282.403250875089
3881024,2006/09/09 00:00:00+00,,DELIVERY 8,,1,3621,,0035,1,1584,,,,,,,,,,,1584,1,,,,,,0,SUB,99,1,110,22,,3621    0035,Y,Y,9999,,,90.7609000063366,243.540116233483
3881025,2019/08/05 00:00:00+00,2019/02/07 00:00:00+00,,,1,3638,,0091,1,5500,,,,,,,,,,,5500,,,,,,,0,215,19,1,108,36,,3638    0091,Y,Y,9999,,,125.519252640172,845.522319563586
3881026,2006/09/09 00:00:00+00,,DELIVERY 8,,1,3638,,0077,1,3278,,,,,,,,,,,3272,1,,,,,,0,SUB,124,1,114,19,,3638    0077,Y,Y,9999,,,101.815125936593,503.860165943331
3881027,2006/09/09 00:00:00+00,,DELIVERY 10,,1,4474,,0132,1,3304,,,,,,,,,,,3304,1,,,,,,0,105,7,1,103,1,,4474    0132,Y,Y,9999,,,101.394802741723,507.595353127669
3881028,2006/09/09 00:00:00+00,,DELIVERY 10,,1,4474,,0135,1,3304,,,,,,,,,,,3304,1,,,,,,0,105,7,1,106,50,,4474    0135,Y,Y,9999,,,101.392502766835,507.548963823093
3881029,2006/09/09 00:00:00+00,,DELIVERY 14,,1,4488,,0031,1,3840,,,,,,,,,,,3840,1,,,,,,0,117,5,1,106,14,,4488    0031,Y,Y,9999,,,119.237612621,589.928641083685
3881030,2006/09/09 00:00:00+00,,DELIVERY 10,,1,4495,,0019,1,3011,,,,,,,,,,,3011,1,,,,,,0,108,143,1,106,47,,4495    0019,Y,Y,9999,,,97.309103834308,462.637482909078
3881031,2006/09/09 00:00:00+00,,DELIVERY 15,,1,5867,,0217,1,9118,,,,,,,,,,,9118,1,,,,,,0,131,42,1,68,18,,5867    0217,Y,Y,1958,,,160.85231374543,1399.15415728595
3881032,2006/09/09 00:00:00+00,,DELIVERY 15,,1,5867,,0232,1,10246,,,,,,,,,,,10246,1,,,,,,0,141,47,1,42,29,,5867    0232,Y,Y,1282,,,165.906471214018,1572.31620488304
3881033,2020/08/12 00:00:00+00,2018/09/24 00:00:00+00,,,1,4494,,0146,1,5120,,,,,,,,,,,5120,,,,,,,0,214,128,1,110,28,,4494    0146,Y,Y,9999,,,112.902234888253,786.627021275135
3881034,2006/09/09 00:00:00+00,,DELIVERY 10,,1,4495,,0067,1,2920,,,,,,,,,,,2920,1,,,,,,0,116,139,1,104,9,,4495    0067,Y,Y,9999,,,96.5209033710989,448.567711484296
3881035,2006/09/09 00:00:00+00,,DELIVERY 10,,1,4495,,0070,1,2920,,,,,,,,,,,2920,1,,,,,,0,116,139,1,107,10,,4495    0070,Y,Y,9999,,,96.5213033735185,448.571381593021
3881036,2006/09/09 00:00:00+00,,DELIVERY 10,,1,4507,,0103,1,3488,,,,,,,,,,,3488,1,,,,,,0,115,4,1,105,16,,4507    0103,Y,Y,9999,,,110.653903074014,535.865805902377
3881037,2006/09/09 00:00:00+00,,DELIVERY 10,,1,4507,,0119,1,1360,,,,,,,,,,,1360,1,,,,,,0,115,69,1,111,20,,4507    0119,Y,Y,9999,,,79.272035778863,208.926125697871
3881038,2006/09/09 00:00:00+00,,DELIVERY 10,,1,4509,,0087,1,1500,,,,,,,,,,,,1,,,,,,0,6,58,1,101,22,,4509    0087,Y,Y,9999,,,74.3881975121771,230.407289844998
3881039,2006/09/09 00:00:00+00,,DELIVERY 10,,1,4509,,0107,1,1620,,,,,,,,,,,,1,,,,,,0,6,81,1,107,15,,4509    0107,Y,Y,9999,,,79.2612931533668,248.848858242073
3881040,2006/09/09 00:00:00+00,,DELIVERY 10,,1,4523,,0090,1,2788,,,,,,,,,,,2763,1,,,,,,0,120,23,1,55,15,,4523    0090,Y,Y,9999,,,92.7735348627895,428.162394059516
3881041,2006/09/09 00:00:00+00,,DELIVERY 10,,1,4523,,0089,1,2788,,,,,,,,,,,2763,1,,,,,,0,120,23,1,51,31,,4523    0089,Y,Y,9999,,,92.7769093292906,428.20561342385
3881042,2014/10/22 00:00:00+00,2014/09/18 00:00:00+00,,,1,5139,,0026,1,58349,,,,,,,,,,,58114,,,,,,,0,209,3,1,100,43,,5139    0026,Y,Y,9999,,,444.085132265959,8961.50545351816
3881043,2006/09/09 00:00:00+00,,DELIVERY 14,,1,4445,,0001,1,2654,,,,,,,,,,,2654,1,,,,,,0,24,1,1,96,29,,4445    0001,N,Y,9999,,,88.7985028974299,407.760108886686
3881044,2006/09/09 00:00:00+00,,DELIVERY 10,,1,4523,,0091,1,3389,,,,,,,,,,,3376,1,,,,,,0,120,23,1,55,15,,4523    0091,Y,Y,9999,,,105.107634125212,520.504029326901
3881045,2006/09/09 00:00:00+00,,DELIVERY 14,,1,4445,,0002,1,1440,,,,,,,,,,,1440,1,,,,,,0,24,1,1,96,29,,4445    0002,N,Y,9999,,,76.9269025688824,221.241828471544
3881046,2006/09/09 00:00:00+00,,MAINTENANCE,,1,5867,,0241,1,19391,,,,,,,,,,,19778,1,,,,,,0,,,1,47,10,,5867    0241,Y,Y,1516,,,233.518214201145,2975.65920085755
3881047,2006/09/09 00:00:00+00,,DELIVERY 10,,1,4527,,0027,1,1452,,,,,,,,,,,1452,1,,,,,,0,131,160,1,108,35,,4527    0027,Y,Y,9999,,,83.8541812666503,223.112053528169
3881048,2017/09/27 00:00:00+00,2017/05/31 00:00:00+00,,,1,4538,,0148,1,2915,,,,,,,,,,,2915,,,,,,,0,212,129,1,100,44,,4538    0148,Y,Y,9999,,,86.6536017031973,447.691575761541
3881049,2006/09/09 00:00:00+00,,DELIVERY 13,,1,4540,,0188,1,780,,,,,,,,,,,780,1,,,,,,0,8,77,1,108,17,,4540    0188,Y,Y,9999,,,60.4338396708534,119.808493030783
3881050,2006/09/09 00:00:00+00,,DELIVERY 13,,1,4540,,0187,1,780,,,,,,,,,,,780,1,,,,,,0,8,77,1,108,18,,4540    0187,Y,Y,9999,,,60.434782462054,119.823466907286
3881051,2006/09/09 00:00:00+00,,DELIVERY 15,,1,5867,,0234,1,18419,,,,,,,,,,,18419,1,,,,,,0,141,47,1,42,29,,5867    0234,Y,Y,1282,,,223.073804346651,2826.38879410654
3881052,2006/09/09 00:00:00+00,,DELIVERY 10,,1,4541,,0043,1,2400,,,,,,,,,,,2400,1,,,,,,0,6,26,1,104,18,,4541    0043,Y,Y,9999,,,109.581944894291,368.674648593611
3881053,2006/09/09 00:00:00+00,,DELIVERY 11,,1,4543,,0145,1,2829,,,,,,,,,,,2829,1,,,,,,0,115,140,1,105,37,,4543    0145,Y,Y,9999,,,92.3265015804709,434.598412884715
3881054,2015/09/03 00:00:00+00,2015/01/08 00:00:00+00,,,1,5636,,0075,1,1860,,,,,,,,,,,1860,,,,,,,0,209,68,1,108,3,,5636    0075,Y,Y,9999,,,94.927106263149,285.489122102002
3881055,2015/09/03 00:00:00+00,2015/01/08 00:00:00+00,,,1,5636,,0076,1,1860,,,,,,,,,,,1860,,,,,,,0,209,68,1,108,3,,5636    0076,Y,Y,9999,,,94.9245062733209,285.436607018041
3881056,2015/09/03 00:00:00+00,2015/01/08 00:00:00+00,,,1,5636,,0077,1,3040,,,,,,,,,,,3040,,,,,,,0,209,68,1,108,3,,5636    0077,Y,Y,9999,,,103.891406801093,466.553087412374
3881057,2006/09/09 00:00:00+00,,DELIVERY 10,,1,4076,W,0056,1,1813,,,,,,,,,,,1818,1,,,,,,0,76,129,1,81,35,,4076W   0056,Y,Y,5102,,,92.884869884706,278.643276807208
3881058,2006/09/09 00:00:00+00,,DELIVERY 8,,1,3258,,0074,1,3307,,,,,,,,,,,3307,1,,,,,,0,SUB,184,1,102,40,,3258    0074,Y,Y,9999,,,102.881279099846,508.733500817953
3881059,2025/03/06 00:00:00+00,2007/05/15 00:00:00+00,,,1,6154,,0070,1,21884,,,,,,,,,,,21884,,,,,,,0,200,169,1,60,7,,6154    0070,Y,Y,1772,,,271.296685514393,3355.60018443036
3881060,2017/09/20 00:00:00+00,2017/03/24 00:00:00+00,,,1,2954,,0070,1,4469,,,,,,,,,,,4468,,,,,,,0,212,87,1,102,49,,2954    0070,Y,Y,9999,,,122.24795241783,688.016449408606
3881061,2018/06/29 00:00:00+00,2018/05/22 00:00:00+00,,,1,5969,,0251,1,2100,,,,,,,,,,,2098,,,,,,,0,214,12,1,101,15,,5969    0251,Y,Y,9999,,,96.6871119984143,322.080264633496
3881062,2008/03/12 00:00:00+00,2006/09/14 00:00:00+00,,,1,5336,,0036,1,7178,,,,,,,,,,,7185,,,,,,,0,201,43,1,106,22,,5336    0036,Y,Y,9999,,,146.854011692456,1102.33460735607
3881063,2008/03/12 00:00:00+00,2006/09/14 00:00:00+00,,,1,5336,,0037,1,11346,,,,,,,,,,,11346,,,,,,,0,201,43,1,106,22,,5336    0037,Y,Y,9999,,,213.645587013326,1742.34115405371
3881064,2008/03/12 00:00:00+00,2006/09/14 00:00:00+00,,,1,5336,,0044,1,7133,,,,,,,,,,,7125,,,,,,,0,201,43,1,106,22,,5336    0044,Y,Y,9999,,,140.573979628517,1095.43585564592
3881065,2008/03/12 00:00:00+00,2006/09/14 00:00:00+00,,,1,5336,,0043,1,15544,,,,,,,,,,,15585,,,,,,,0,201,43,1,106,22,,5336    0043,Y,Y,9999,,,269.815620276036,2386.94333315119
3881066,2006/09/09 00:00:00+00,,DELIVERY 11,,1,5584,,0002,1,2557,,,,,,,,,,,2557,1,,,,,,0,36,20,1,69,26,,5584    0002,Y,Y,9999,,,100.22740719591,392.527119775921
3881067,2006/09/09 00:00:00+00,,DELIVERY 11,,1,5584,,0003,1,2376,,,,,,,,,,,2376,1,,,,,,0,36,20,1,69,26,,5584    0003,Y,Y,9999,,,98.8519071169134,364.742545421519
3881068,2006/09/09 00:00:00+00,,DELIVERY 11,,1,5584,,0004,1,2376,,,,,,,,,,,2376,1,,,,,,0,36,20,1,69,26,,5584    0004,Y,Y,9999,,,98.8518070772291,364.740525367325
3881069,2006/09/09 00:00:00+00,,DELIVERY 9,,1,2909,,0064,1,1501,,,,,,,,,,,1501,1,,,,,,0,SUB,142,1,109,50,,2909    0064,Y,Y,9999,,,76.7781340001108,230.865074724277
3881070,2018/01/18 00:00:00+00,2017/12/15 00:00:00+00,,,1,2909,,0102,1,2600,,,,,,,,,,,2584,,,,,,,0,213,94,1,104,22,,2909    0102,Y,Y,9999,,,123.361195364381,399.848792505696
3881071,2006/09/09 00:00:00+00,,DELIVERY 9,,1,2934,,0035,1,5712,,,,,,,,,,,5712,1,,,,,,0,SUB,59,1,112,42,,2934    0035,Y,Y,9999,,,143.579307338415,878.947294853742
3881072,2016/05/04 00:00:00+00,2015/05/15 00:00:00+00,,,1,2914,,0036,1,4694,,,,,,,,,,,4598,,,,,,,,209,169,1,94,32,,2914    0036,Y,Y,9999,,,113.680848200326,722.000598701207
3881073,2018/05/29 00:00:00+00,2015/12/30 00:00:00+00,,,1,3032,,0048,1,4778,,,,,,,,,,,4746,,,,,,,0,210,138,1,116,18,,3032    0048,Y,Y,9999,,,111.562711079512,734.754221210929
3881074,2006/09/09 00:00:00+00,,DELIVERY 9,,1,3032,,0034,1,1985,,,,,,,,,,,1993,1,,,,,,0,SUB,162,1,119,21,,3032    0034,Y,Y,9999,,,93.6570672174122,305.269693267367
3881075,2006/09/09 00:00:00+00,,DELIVERY 9,,1,3032,,0041,1,2107,,,,,,,,,,,2132,1,,,,,,0,SUB,162,1,114,33,,3032    0041,Y,Y,9999,,,98.4652403460366,324.090368706189
3881076,2006/09/09 00:00:00+00,,DELIVERY 13,,1,3034,,0142,1,1700,,,,,,,,,,,1700,1,,,,,,0,SUB,3,1,102,28,,3034    0142,Y,Y,9999,,,82.4514703912567,261.441025644971
3881077,2006/09/09 00:00:00+00,,DELIVERY 9,,1,2884,,0118,1,2375,,,,,,,,,,,2375,1,,,,,,0,SUB,94,1,106,33,,2884    0118,Y,Y,9999,,,125.01345796266,365.225430576154
3881078,2017/05/03 00:00:00+00,2016/03/04 00:00:00+00,,,1,2884,,0147,1,2978,,,,,,,,,,,2964,,,,,,,0,210,180,1,102,7,,2884    0147,Y,Y,9999,,,128.78682855384,457.877339628497
3881079,2017/05/03 00:00:00+00,2016/03/04 00:00:00+00,,,1,2884,,0146,1,2749,,,,,,,,,,,2736,,,,,,,0,210,180,1,102,41,,2884    0146,Y,Y,9999,,,127.533372209594,422.618620825843
3881080,2006/09/09 00:00:00+00,,DELIVERY 7,,1,2933,,0004,1,2763,,,,,,,,,,,2763,1,,,,,,0,SUB,26,1,107,14,,2933    0004,Y,Y,9999,,,124.239805993555,425.055112758743
3881081,2006/09/09 00:00:00+00,,DELIVERY 7,,1,2933,,0047,1,2555,,,,,,,,,,,2555,1,,,,,,0,SUB,110,1,111,39,,2933    0047,Y,Y,9999,,,123.069405992338,393.206592388772
3881082,2006/09/09 00:00:00+00,,DELIVERY 7,,1,2965,,0002,1,4543,,,,,,,,,,,4544,1,,,,,,0,SUB,5,1,100,49,,2965    0002,Y,Y,9999,,,122.588987160424,699.415430221252
3881083,2006/09/09 00:00:00+00,,DELIVERY 7,,1,2965,,0016,1,1878,,,,,,,,,,,1878,1,,,,,,0,SUB,5,1,105,34,,2965    0016,Y,Y,9999,,,89.2870677735147,289.104320006139
3881084,2020/12/21 00:00:00+00,2020/07/09 00:00:00+00,,,1,2965,,0070,1,3986,,,,,,,,,,,3987,,,,,,,0,217,73,1,119,5,,2965    0070,Y,Y,9999,,,109.556769138818,613.738406936108
